,LessEq_2bp,3bp_4bp,5bp_6bp,7bp_8bp,9bp_11bp,12bp_14bp,More_15bp,Insertion,MaxClass
ENSMUSG00000007122_gR400f,0.19090909090909092,0.18036363636363634,0.040363636363636365,0.022545454545454546,0.20763636363636362,0.13236363636363632,0.0770909090909091,0.1487272727272727,9bp_11bp
ENSMUSG00000007122_gR289r,0.1858823529411765,0.13647058823529412,0.18,0.042352941176470586,0.23294117647058823,0.01764705882352941,0.09294117647058824,0.11176470588235293,9bp_11bp
ENSMUSG00000007122_gR120f,0.060000000000000005,0.043333333333333335,0.20666666666666664,0.02,0.14999999999999997,0.10333333333333333,0.2133333333333333,0.20333333333333334,More_15bp
ENSMUSG00000030401_gR73f,0.18181818181818182,0.04969696969696969,0.12424242424242425,0.0303030303030303,0.3993939393939394,0.047272727272727286,0.12484848484848488,0.04242424242424242,9bp_11bp
ENSMUSG00000030401_gR266r,0.1753846153846154,0.14461538461538462,0.12410256410256408,0.10871794871794872,0.11230769230769232,0.088974358974359,0.14846153846153856,0.09743589743589744,LessEq_2bp
ENSMUSG00000030401_gR478f,0.07785714285714286,0.05714285714285714,0.17857142857142858,0.2882142857142857,0.10464285714285715,0.06321428571428571,0.04571428571428573,0.18464285714285714,7bp_8bp
ENSMUSG00000054455_gR72f,0.34864864864864864,0.25999999999999995,0.03837837837837839,0.041081081081081085,0.0745945945945946,0.1227027027027027,0.0762162162162162,0.038378378378378375,LessEq_2bp
ENSMUSG00000054455_gR460f,0.13622641509433964,0.10905660377358489,0.15660377358490568,0.03962264150943397,0.15056603773584903,0.12150943396226414,0.11962264150943405,0.16679245283018868,Insertion
ENSMUSG00000054455_gR466f,0.05466666666666667,0.12133333333333333,0.4873333333333333,0.058,0.1706666666666667,0.03866666666666667,0.044666666666666674,0.02466666666666667,5bp_6bp
ENSMUSG00000044393_gR74f,0.08499999999999999,0.06999999999999999,0.06000000000000001,0.135,0.45000000000000007,0.039999999999999994,0.07,0.09000000000000001,9bp_11bp
ENSMUSG00000044393_gR91f,0.36404761904761906,0.06261904761904763,0.054285714285714284,0.09880952380952382,0.10214285714285715,0.08523809523809525,0.16619047619047608,0.06666666666666668,LessEq_2bp
ENSMUSG00000044393_gR98r,0.013333333333333334,0.08666666666666667,0.64,0.11333333333333334,0.013333333333333334,0.05333333333333334,0.02666666666666667,0.05333333333333334,5bp_6bp
ENSMUSG00000061808_gR235f,0.32666666666666666,0.2166666666666667,0.13666666666666666,0.04666666666666666,0.05333333333333334,0.026666666666666665,0.11333333333333331,0.08000000000000002,LessEq_2bp
ENSMUSG00000061808_gR240f,0.30583333333333335,0.225,0.10833333333333332,0.04083333333333333,0.0975,0.035,0.12000000000000001,0.0675,LessEq_2bp
ENSMUSG00000061808_gR440f,0.3109433962264151,0.10490566037735849,0.08566037735849055,0.0720754716981132,0.15962264150943398,0.11924528301886793,0.09660377358490574,0.0509433962264151,LessEq_2bp
ENSMUSG00000026500_gR126f,0.06387096774193549,0.14903225806451612,0.02258064516129032,0.0032258064516129037,0.4329032258064517,0.08516129032258067,0.04322580645161292,0.2,9bp_11bp
ENSMUSG00000026500_gR265f,0.08285714285714285,0.25857142857142856,0.27714285714285714,0.03142857142857143,0.017857142857142856,0.02642857142857143,0.16214285714285723,0.14357142857142857,5bp_6bp
ENSMUSG00000026500_gR400r,0.1575,0.11750000000000001,0.07250000000000001,0.035,0.2375,0.09,0.09500000000000001,0.195,9bp_11bp
ENSMUSG00000004099_gR444f,0.26,0.24000000000000002,0.12000000000000001,0.14,0.08,0.04,0.08,0.04,LessEq_2bp
ENSMUSG00000004099_gR353r,0.11368421052631578,0.1131578947368421,0.40315789473684216,0.06894736842105263,0.11947368421052632,0.04736842105263159,0.08894736842105262,0.04526315789473684,5bp_6bp
ENSMUSG00000004099_gR248f,0.14363636363636362,0.09636363636363636,0.03090909090909091,0.029090909090909094,0.32545454545454544,0.19272727272727272,0.05818181818181818,0.12363636363636364,9bp_11bp
ENSMUSG00000015647_gR459f,0.13076923076923078,0.3434615384615385,0.08923076923076924,0.022307692307692317,0.05269230769230769,0.1334615384615385,0.09461538461538466,0.13346153846153846,3bp_4bp
ENSMUSG00000015647_gR436f,0.1,0.12000000000000001,0.18,0.27,0.03,0.04,0.07,0.19,7bp_8bp
ENSMUSG00000015647_gR140f,0.11714285714285716,0.17142857142857143,0.09714285714285714,0.2542857142857143,0.054285714285714284,0.05428571428571428,0.0942857142857143,0.15714285714285714,7bp_8bp
ENSMUSG00000026489_gR351f,0.26272727272727275,0.06954545454545455,0.28863636363636364,0.08909090909090911,0.04818181818181818,0.023181818181818185,0.17045454545454558,0.04818181818181818,5bp_6bp
ENSMUSG00000026489_gR178f,0.11333333333333334,0.09333333333333334,0.03333333333333333,0.12666666666666668,0.06666666666666667,0.33999999999999997,0.1533333333333333,0.07333333333333333,12bp_14bp
ENSMUSG00000026489_gR108r,0.14295081967213116,0.11049180327868854,0.1636065573770492,0.15344262295081967,0.053442622950819675,0.12426229508196723,0.1478688524590164,0.1039344262295082,5bp_6bp
ENSMUSG00000010609_gR217r,0.09230769230769231,0.1276923076923077,0.3753846153846154,0.1646153846153846,0.07384615384615385,0.09076923076923077,0.0446153846153846,0.03076923076923077,5bp_6bp
ENSMUSG00000010609_gR215f,0.09333333333333332,0.10666666666666666,0.3166666666666667,0.19333333333333333,0.06666666666666667,0.10333333333333333,0.03,0.09,5bp_6bp
ENSMUSG00000010609_gR97f,0.07999999999999999,0.22999999999999998,0.0576923076923077,0.0923076923076923,0.3107692307692308,0.03307692307692308,0.03923076923076924,0.1569230769230769,9bp_11bp
ENSMUSG00000021868_gR254f,0.14,0.10380952380952381,0.09238095238095238,0.09095238095238095,0.30476190476190473,0.04142857142857144,0.08952380952380955,0.13714285714285715,9bp_11bp
ENSMUSG00000021868_gR330f,0.14666666666666667,0.08958333333333333,0.13375,0.10166666666666666,0.2091666666666667,0.07500000000000001,0.07958333333333335,0.1645833333333333,9bp_11bp
ENSMUSG00000021868_gR373r,0.12136363636363637,0.2159090909090909,0.02909090909090909,0.15000000000000002,0.11545454545454545,0.13,0.0681818181818182,0.17,3bp_4bp
ENSMUSG00000026509_gR453f,0.06603174603174604,0.05936507936507936,0.25333333333333335,0.13682539682539682,0.06444444444444444,0.028253968253968254,0.2346031746031747,0.15714285714285714,5bp_6bp
ENSMUSG00000026509_gR357f,0.17916666666666667,0.07,0.17583333333333334,0.050833333333333335,0.060833333333333336,0.05499999999999999,0.2525,0.15583333333333332,More_15bp
ENSMUSG00000026509_gR247f,0.17800000000000002,0.1,0.14800000000000002,0.136,0.12400000000000003,0.10200000000000002,0.14000000000000004,0.07200000000000001,LessEq_2bp
ENSMUSG00000020396_gR199f,0.08285714285714285,0.09714285714285714,0.11714285714285716,0.017142857142857144,0.44285714285714284,0.045714285714285714,0.12571428571428575,0.07142857142857142,9bp_11bp
ENSMUSG00000020396_gR163r,0.09333333333333334,0.03333333333333333,0.52,0.05333333333333334,0.03333333333333333,0.13999999999999999,0.02666666666666667,0.1,5bp_6bp
ENSMUSG00000020396_gR92r,0.09,0.26333333333333336,0.06,0.3933333333333333,0.04333333333333332,0.0033333333333333335,0.023333333333333334,0.12333333333333334,7bp_8bp
ENSMUSG00000033335_gR368f,0.165,0.1075,0.1175,0.26,0.045000000000000005,0.17750000000000002,0.07749999999999999,0.05000000000000001,7bp_8bp
ENSMUSG00000033335_gR391r,0.15375,0.10625000000000001,0.19625000000000004,0.11625,0.260625,0.05562500000000002,0.07250000000000002,0.03875,9bp_11bp
ENSMUSG00000026664_gR194r,0.24625000000000002,0.37250000000000005,0.031249999999999997,0.04375,0.10791666666666665,0.025833333333333333,0.06541666666666669,0.10708333333333334,3bp_4bp
ENSMUSG00000026664_gR221f,0.10615384615384615,0.21384615384615385,0.07487179487179489,0.0676923076923077,0.2851282051282052,0.024102564102564103,0.07179487179487182,0.15641025641025644,9bp_11bp
ENSMUSG00000026664_gR289f,0.048235294117647064,0.049411764705882356,0.23411764705882354,0.35411764705882354,0.1411764705882353,0.02,0.08705882352941174,0.06588235294117648,7bp_8bp
ENSMUSG00000026609_gR74r,0.1795061728395062,0.11925925925925925,0.14444444444444443,0.1128395061728395,0.18098765432098768,0.037530864197530864,0.08,0.14543209876543212,9bp_11bp
ENSMUSG00000026609_gR470r,0.07833333333333335,0.08499999999999999,0.11833333333333333,0.38999999999999996,0.16166666666666665,0.04416666666666667,0.059999999999999984,0.0625,7bp_8bp
ENSMUSG00000026609_gR471r,0.07666666666666666,0.22,0.10999999999999999,0.2866666666666666,0.11666666666666667,0.026666666666666665,0.043333333333333335,0.12000000000000001,7bp_8bp
ENSMUSG00000023165_gR431f,0.195,0.23500000000000001,0.125,0.035,0.14,0.045,0.09500000000000003,0.13,3bp_4bp
ENSMUSG00000078816_gR48f,0.14526315789473684,0.29473684210526324,0.18315789473684213,0.0431578947368421,0.03789473684210526,0.01894736842105263,0.12631578947368427,0.15052631578947365,3bp_4bp
ENSMUSG00000078816_gR151f,0.259,0.14500000000000002,0.078,0.127,0.1,0.009,0.21700000000000003,0.065,LessEq_2bp
ENSMUSG00000078816_gR187f,0.04382978723404255,0.05106382978723405,0.021702127659574466,0.037446808510638294,0.26382978723404255,0.3314893617021277,0.12042553191489357,0.1302127659574468,12bp_14bp
ENSMUSG00000026672_gR485f,0.08125,0.18250000000000002,0.29625,0.05499999999999999,0.052500000000000005,0.08374999999999999,0.10500000000000005,0.14375000000000002,5bp_6bp
ENSMUSG00000026672_gR246r,0.1367741935483871,0.16193548387096773,0.1658064516129032,0.12064516129032257,0.03741935483870967,0.08451612903225805,0.16064516129032252,0.132258064516129,5bp_6bp
ENSMUSG00000026672_gR7r,0.155,0.255,0.075,0.095,0.055,0.14500000000000002,0.065,0.155,3bp_4bp
ENSMUSG00000024302_gR23f,0.10800000000000001,0.11200000000000002,0.152,0.11600000000000002,0.08399999999999999,0.14400000000000002,0.17200000000000004,0.11199999999999999,More_15bp
ENSMUSG00000024302_gR87f,0.17444444444444443,0.17111111111111113,0.022222222222222223,0.0588888888888889,0.08666666666666664,0.17333333333333337,0.18333333333333346,0.13,More_15bp
ENSMUSG00000024302_gR397r,0.06,0.46,0.02,0.0,0.08,0.0,0.14,0.24,3bp_4bp
ENSMUSG00000010461_gR466f,0.245625,0.14812500000000003,0.049375000000000016,0.020000000000000004,0.20374999999999996,0.0325,0.15499999999999997,0.145625,LessEq_2bp
ENSMUSG00000010461_gR312r,0.1926315789473684,0.10421052631578948,0.14842105263157898,0.1631578947368421,0.08526315789473685,0.04947368421052632,0.16,0.0968421052631579,LessEq_2bp
ENSMUSG00000010461_gR27f,0.16666666666666666,0.21444444444444447,0.08333333333333334,0.1688888888888889,0.05888888888888889,0.06444444444444444,0.05333333333333334,0.19,3bp_4bp
ENSMUSG00000023165_gR202r,0.15714285714285714,0.2057142857142857,0.04285714285714286,0.2542857142857143,0.06857142857142857,0.031428571428571424,0.11428571428571434,0.12571428571428572,7bp_8bp
ENSMUSG00000059363_gR387f,0.068,0.17200000000000004,0.432,0.08399999999999999,0.096,0.044,0.05200000000000002,0.052000000000000005,5bp_6bp
ENSMUSG00000059363_gR309f,0.2,0.15333333333333332,0.05333333333333334,0.15333333333333335,0.12666666666666668,0.12000000000000001,0.08,0.11333333333333334,LessEq_2bp
ENSMUSG00000059363_gR155r,0.2947619047619048,0.16904761904761903,0.0480952380952381,0.04666666666666666,0.05904761904761906,0.12476190476190477,0.10904761904761909,0.14857142857142858,LessEq_2bp
ENSMUSG00000038319_gR202r,0.14916666666666667,0.10416666666666667,0.39416666666666667,0.06833333333333334,0.0525,0.030833333333333327,0.08916666666666671,0.11166666666666666,5bp_6bp
ENSMUSG00000038319_gR85r,0.228,0.11599999999999999,0.228,0.028000000000000004,0.18200000000000002,0.054000000000000006,0.09200000000000003,0.07200000000000001,LessEq_2bp
ENSMUSG00000038319_gR48f,0.33541666666666664,0.044583333333333336,0.16291666666666665,0.17791666666666667,0.05333333333333334,0.03166666666666667,0.10874999999999999,0.08541666666666668,LessEq_2bp
ENSMUSG00000028978_gR351f,0.28,0.14,0.12,0.1,0.04,0.16,0.13999999999999999,0.02,LessEq_2bp
ENSMUSG00000028978_gR353f,0.17846153846153845,0.0830769230769231,0.08153846153846155,0.08461538461538463,0.04923076923076923,0.25846153846153846,0.1076923076923077,0.15692307692307694,12bp_14bp
ENSMUSG00000028978_gR447r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000031142_gR90r,0.22666666666666668,0.1,0.26666666666666666,0.04,0.1,0.09333333333333334,0.08,0.09333333333333334,5bp_6bp
ENSMUSG00000031142_gR185f,0.057142857142857134,0.32428571428571423,0.048571428571428585,0.2357142857142857,0.06000000000000001,0.022857142857142857,0.11000000000000006,0.14142857142857143,3bp_4bp
ENSMUSG00000025887_gR57f,0.2013793103448276,0.12206896551724139,0.04551724137931035,0.06482758620689656,0.11,0.06655172413793103,0.14896551724137938,0.2406896551724138,Insertion
ENSMUSG00000025887_gR95f,0.06190476190476191,0.38857142857142857,0.06285714285714286,0.02095238095238095,0.29428571428571426,0.013333333333333334,0.03238095238095237,0.12571428571428572,3bp_4bp
ENSMUSG00000025887_gR457f,0.14705882352941177,0.09882352941176469,0.25529411764705884,0.1623529411764706,0.06705882352941175,0.04941176470588234,0.14000000000000004,0.07999999999999999,5bp_6bp
ENSMUSG00000028944_gR361r,0.2,0.06,0.08,0.02,0.02,0.28,0.24,0.1,12bp_14bp
ENSMUSG00000028944_gR161r,0.10108108108108109,0.2464864864864865,0.11243243243243244,0.07405405405405406,0.1908108108108108,0.062162162162162166,0.12486486486486487,0.08810810810810812,3bp_4bp
ENSMUSG00000028944_gR67r,0.11666666666666667,0.28200000000000003,0.14533333333333334,0.08666666666666667,0.04600000000000001,0.05600000000000001,0.13399999999999992,0.13333333333333333,3bp_4bp
ENSMUSG00000022270_gR28r,0.08923076923076922,0.36820512820512824,0.05230769230769231,0.04256410256410256,0.02717948717948718,0.2723076923076923,0.06923076923076923,0.07897435897435898,3bp_4bp
ENSMUSG00000022270_gR141f,0.03,0.38,0.08,0.1,0.19000000000000003,0.060000000000000005,0.01,0.15,3bp_4bp
ENSMUSG00000022270_gR214r,0.17146067415730337,0.14247191011235955,0.2512359550561798,0.02719101123595506,0.0449438202247191,0.07168539325842695,0.14808988764044936,0.14292134831460673,5bp_6bp
ENSMUSG00000061313_gR390f,0.26,0.1133333333333333,0.10666666666666666,0.04666666666666667,0.10999999999999999,0.05,0.13333333333333328,0.18,LessEq_2bp
ENSMUSG00000061313_gR335f,0.13,0.24,0.33,0.09,0.02,0.05,0.09999999999999998,0.04,5bp_6bp
ENSMUSG00000061313_gR207f,0.0,0.19999999999999998,0.16,0.18,0.26,0.02,0.08,0.1,9bp_11bp
ENSMUSG00000025255_gR32f,0.13181818181818183,0.15454545454545454,0.026363636363636363,0.2963636363636364,0.07545454545454547,0.021818181818181816,0.18090909090909094,0.11272727272727273,7bp_8bp
ENSMUSG00000025255_gR381r,0.15466666666666667,0.11533333333333334,0.15333333333333332,0.08266666666666667,0.17200000000000001,0.05400000000000001,0.11666666666666664,0.15133333333333335,9bp_11bp
ENSMUSG00000037251_gR140r,0.1,0.06,0.34,0.08,0.04,0.02,0.1,0.26,5bp_6bp
ENSMUSG00000037251_gR84r,0.10705882352941176,0.20058823529411762,0.08588235294117647,0.035294117647058816,0.19882352941176468,0.010588235294117647,0.20411764705882354,0.15764705882352942,More_15bp
ENSMUSG00000037251_gR19f,0.1781818181818182,0.0781818181818182,0.40272727272727277,0.06636363636363637,0.046363636363636364,0.05999999999999999,0.054545454545454536,0.11363636363636365,5bp_6bp
ENSMUSG00000003123_gR407r,0.14,0.23,0.05500000000000001,0.11499999999999999,0.1575,0.022500000000000003,0.11500000000000002,0.165,3bp_4bp
ENSMUSG00000003123_gR158f,0.105,0.27,0.045000000000000005,0.085,0.05999999999999999,0.165,0.085,0.185,3bp_4bp
ENSMUSG00000003123_gR20r,0.18333333333333335,0.25333333333333335,0.06666666666666667,0.07,0.09333333333333332,0.07666666666666666,0.06999999999999999,0.18666666666666668,3bp_4bp
ENSMUSG00000091898_gR191f,0.15333333333333335,0.09333333333333334,0.03333333333333333,0.11333333333333334,0.07333333333333333,0.05333333333333334,0.2599999999999999,0.22000000000000003,More_15bp
ENSMUSG00000091898_gR221r,0.2826666666666666,0.07799999999999999,0.07933333333333333,0.12133333333333333,0.222,0.059333333333333335,0.12066666666666663,0.03666666666666667,LessEq_2bp
ENSMUSG00000091898_gR460r,0.06999999999999999,0.4033333333333334,0.20666666666666655,0.03666666666666667,0.12666666666666665,0.05666666666666667,0.060000000000000005,0.04,3bp_4bp
ENSMUSG00000002603_gR167f,0.08933333333333333,0.045,0.03566666666666666,0.2803333333333334,0.246,0.091,0.057666666666666644,0.155,7bp_8bp
ENSMUSG00000002603_gR475f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LessEq_2bp
ENSMUSG00000015790_gR352f,0.3727272727272727,0.06727272727272728,0.03636363636363636,0.030909090909090914,0.25272727272727274,0.014545454545454547,0.14727272727272733,0.07818181818181819,LessEq_2bp
ENSMUSG00000015790_gR341f,0.13333333333333336,0.17199999999999996,0.03333333333333333,0.014666666666666668,0.32,0.05866666666666666,0.08933333333333335,0.17866666666666667,9bp_11bp
ENSMUSG00000015790_gR93f,0.12666666666666665,0.04,0.4966666666666666,0.08000000000000002,0.05333333333333333,0.03666666666666667,0.10999999999999996,0.05666666666666667,5bp_6bp
ENSMUSG00000057606_gR460f,0.011666666666666667,0.021666666666666667,0.11333333333333331,0.006666666666666666,0.06666666666666667,0.009999999999999998,0.7133333333333334,0.056666666666666664,More_15bp
ENSMUSG00000057606_gR383r,0.124,0.12,0.05600000000000002,0.264,0.22000000000000003,0.036000000000000004,0.06000000000000001,0.12000000000000002,7bp_8bp
ENSMUSG00000057606_gR73r,0.16125,0.17875000000000002,0.25625000000000003,0.04000000000000001,0.12125,0.0975,0.08625000000000002,0.05875,5bp_6bp
ENSMUSG00000009214_gR388f,0.09999999999999999,0.2375,0.08750000000000001,0.17500000000000002,0.045000000000000005,0.0925,0.11750000000000002,0.14500000000000002,3bp_4bp
ENSMUSG00000009214_gR271f,0.09575757575757575,0.2436363636363636,0.04666666666666667,0.04787878787878787,0.11696969696969697,0.013939393939393942,0.22484848484848496,0.21030303030303032,3bp_4bp
ENSMUSG00000009214_gR40f,0.1922222222222222,0.05000000000000001,0.47888888888888886,0.01666666666666667,0.09555555555555556,0.015555555555555557,0.12222222222222225,0.02888888888888889,5bp_6bp
ENSMUSG00000031483_gR261f,0.20333333333333337,0.09666666666666666,0.030000000000000002,0.04666666666666667,0.2833333333333334,0.17666666666666667,0.06666666666666667,0.09666666666666666,9bp_11bp
ENSMUSG00000031483_gR466r,0.22000000000000003,0.18,0.10666666666666667,0.05333333333333333,0.11333333333333334,0.09333333333333334,0.11333333333333334,0.12000000000000001,LessEq_2bp
ENSMUSG00000031483_gR480r,0.07555555555555556,0.3288888888888889,0.22444444444444445,0.14444444444444443,0.1,0.02444444444444445,0.03555555555555556,0.06666666666666668,3bp_4bp
ENSMUSG00000001576_gR112r,0.05555555555555555,0.09388888888888888,0.03777777777777778,0.06166666666666667,0.6111111111111112,0.03777777777777778,0.050555555555555576,0.051666666666666666,9bp_11bp
ENSMUSG00000001576_gR146r,0.11333333333333334,0.16666666666666669,0.21333333333333337,0.08,0.09333333333333332,0.03333333333333333,0.13999999999999999,0.16,5bp_6bp
